sample_id,label,status,credibility_status,urgency_status,emotion_status,D0_length,D1_length,D2_length,D3_length
1210,fraud,full_success,success,success,success,148.0,221.0,315.0,486.0
1211,fraud,full_success,success,success,success,265.0,395.0,532.0,835.0
1212,fraud,full_success,success,success,success,291.0,321.0,419.0,618.0
1213,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,646.0,646.0,646.0,646.0
1214,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,877.0,877.0,877.0,877.0
1215,fraud,full_success,success,success,success,723.0,856.0,1033.0,1367.0
1216,fraud,full_success,success,success,success,115.0,171.0,268.0,399.0
1217,fraud,full_success,success,success,success,574.0,616.0,850.0,1197.0
1218,fraud,full_success,success,success,success,591.0,746.0,966.0,1376.0
1219,fraud,full_success,success,success,success,881.0,1039.0,1325.0,1556.0
1220,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：诈骗,skipped_due_to_D1_failure,skipped_due_to_previous_failure,832.0,832.0,832.0,832.0
1221,fraud,full_success,success,success,success,321.0,360.0,473.0,627.0
1222,fraud,full_success,success,success,success,78.0,141.0,191.0,296.0
1223,fraud,full_success,success,success,success,180.0,278.0,369.0,511.0
1224,fraud,full_success,success,success,success,374.0,386.0,553.0,774.0
1225,fraud,full_success,success,success,success,759.0,867.0,1078.0,1395.0
1226,fraud,full_success,success,success,success,330.0,361.0,446.0,571.0
1227,fraud,full_success,success,success,success,740.0,830.0,1112.0,1563.0
1228,fraud,full_success,success,success,success,488.0,689.0,916.0,1263.0
1229,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,406.0,406.0,406.0,406.0
1230,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,555.0,555.0,555.0,555.0
1231,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,508.0,508.0,508.0,508.0
1232,fraud,full_success,success,success,success,503.0,615.0,873.0,1137.0
1233,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,653.0,653.0,653.0,653.0
1234,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1078.0,1078.0,1078.0,1078.0
1235,fraud,full_success,success,success,success,1140.0,1264.0,1531.0,1671.0
1236,fraud,full_success,success,success,success,644.0,770.0,982.0,1189.0
1237,fraud,partial_or_fallback,success,success,failed: 质量检查失败：轮次数量不一致，原始 23，返回 6,2521.0,2984.0,3539.0,3539.0
1238,fraud,full_success,success,success,success,1205.0,1454.0,1725.0,2159.0
1239,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言新增真实可操作字段：urls,skipped_due_to_D1_failure,skipped_due_to_previous_failure,880.0,880.0,880.0,880.0
1240,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,816.0,816.0,816.0,816.0
1241,fraud,full_success,success,success,success,822.0,1073.0,1369.0,1725.0
1242,fraud,full_success,success,success,success,135.0,170.0,243.0,300.0
1243,fraud,full_success,success,success,success,304.0,386.0,479.0,692.0
1244,fraud,full_success,success,success,success,446.0,537.0,719.0,923.0
1245,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,836.0,836.0,836.0,836.0
1246,fraud,full_success,success,success,success,576.0,687.0,834.0,1066.0
1247,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,868.0,868.0,868.0,868.0
1248,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,574.0,574.0,574.0,574.0
1249,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 8，返回 1,skipped_due_to_D1_failure,skipped_due_to_previous_failure,764.0,764.0,764.0,764.0
1250,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：诈骗,skipped_due_to_D1_failure,skipped_due_to_previous_failure,622.0,622.0,622.0,622.0
1251,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,608.0,608.0,608.0,608.0
1252,fraud,full_success,success,success,success,275.0,592.0,742.0,875.0
1253,fraud,full_success,success,success,success,83.0,156.0,187.0,285.0
1254,fraud,full_success,success,success,success,146.0,253.0,352.0,369.0
1255,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,901.0,901.0,901.0,901.0
1256,fraud,full_success,success,success,success,773.0,816.0,1005.0,1288.0
1257,fraud,full_success,success,success,success,545.0,633.0,848.0,1209.0
1258,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1068.0,1068.0,1068.0,1068.0
1259,fraud,full_success,success,success,success,795.0,830.0,1010.0,1255.0
1260,fraud,full_success,success,success,success,184.0,316.0,411.0,635.0
1261,fraud,full_success,success,success,success,362.0,375.0,496.0,681.0
1262,fraud,full_success,success,success,success,307.0,499.0,725.0,1067.0
1263,fraud,full_success,success,success,success,216.0,455.0,592.0,838.0
1264,fraud,full_success,success,success,success,365.0,501.0,684.0,938.0
1265,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,529.0,529.0,529.0,529.0
1266,fraud,full_success,success,success,success,240.0,346.0,453.0,663.0
1267,fraud,full_success,success,success,success,998.0,1177.0,1416.0,1884.0
1268,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：诈骗,skipped_due_to_D1_failure,skipped_due_to_previous_failure,441.0,441.0,441.0,441.0
1269,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,382.0,382.0,382.0,382.0
1270,fraud,full_success,success,success,success,218.0,342.0,460.0,709.0
1271,fraud,full_success,success,success,success,356.0,576.0,741.0,1064.0
1272,fraud,full_success,success,success,success,198.0,346.0,486.0,642.0
1273,fraud,full_success,success,success,success,246.0,321.0,438.0,536.0
1274,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,677.0,677.0,677.0,677.0
1275,fraud,full_success,success,success,success,727.0,812.0,1093.0,1471.0
1276,fraud,full_success,success,success,success,259.0,355.0,491.0,636.0
1277,fraud,full_success,success,success,success,595.0,673.0,861.0,1102.0
1278,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,527.0,527.0,527.0,527.0
1279,fraud,full_success,success,success,success,148.0,230.0,286.0,376.0
1280,fraud,full_success,success,success,success,310.0,410.0,611.0,886.0
1281,fraud,full_success,success,success,success,527.0,727.0,957.0,1320.0
1282,fraud,full_success,success,success,success,493.0,577.0,774.0,1096.0
1283,fraud,partial_or_fallback,failed: 质量检查失败：第 4 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,542.0,542.0,542.0,542.0
1284,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,560.0,560.0,560.0,560.0
1285,fraud,full_success,success,success,success,408.0,464.0,655.0,977.0
1286,fraud,full_success,success,success,success,133.0,188.0,308.0,486.0
1287,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,384.0,384.0,384.0,384.0
1288,fraud,full_success,success,success,success,467.0,559.0,767.0,913.0
1289,fraud,full_success,success,success,success,305.0,335.0,455.0,593.0
1290,fraud,full_success,success,success,success,437.0,542.0,709.0,913.0
1291,fraud,full_success,success,success,success,251.0,349.0,482.0,679.0
1292,fraud,full_success,success,success,success,505.0,648.0,809.0,1219.0
1293,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 9，返回 10,skipped_due_to_D1_failure,skipped_due_to_previous_failure,996.0,996.0,996.0,996.0
1294,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1027.0,1027.0,1027.0,1027.0
1295,fraud,full_success,success,success,success,1139.0,1279.0,1607.0,1988.0
1296,fraud,full_success,success,success,success,773.0,856.0,1049.0,1449.0
1297,fraud,partial_or_fallback,failed: 原始对话不符合 left/right 格式,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1115.0,1115.0,1115.0,1115.0
1298,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,553.0,553.0,553.0,553.0
1299,fraud,full_success,success,success,success,1561.0,1846.0,2284.0,3108.0
1300,fraud,full_success,success,success,success,467.0,492.0,655.0,853.0
1301,fraud,full_success,success,success,success,538.0,579.0,697.0,749.0
1302,fraud,full_success,success,success,success,654.0,891.0,1175.0,1449.0
1303,fraud,full_success,success,success,success,259.0,309.0,513.0,605.0
1304,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,416.0,416.0,416.0,416.0
1305,fraud,full_success,success,success,success,1065.0,1204.0,1518.0,1471.0
1306,fraud,full_success,success,success,success,1016.0,1352.0,1642.0,2205.0
1307,fraud,full_success,success,success,success,631.0,756.0,961.0,1368.0
1308,fraud,full_success,success,success,success,748.0,885.0,1172.0,1647.0
1309,fraud,full_success,success,success,success,364.0,461.0,620.0,802.0
1310,fraud,full_success,success,success,success,869.0,1126.0,1301.0,1767.0
1311,fraud,full_success,success,success,success,750.0,753.0,1010.0,1433.0
1312,fraud,full_success,success,success,success,556.0,653.0,838.0,1154.0
1313,fraud,full_success,success,success,success,729.0,850.0,1156.0,1437.0
1314,fraud,partial_or_fallback,failed: 质量检查失败：第 3 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,904.0,904.0,904.0,904.0
1315,fraud,partial_or_fallback,"failed: ValueError: empty response, finish_reason=length",skipped_due_to_D1_failure,skipped_due_to_previous_failure,794.0,794.0,794.0,794.0
1316,fraud,full_success,success,success,success,208.0,256.0,347.0,512.0
1317,fraud,full_success,success,success,success,109.0,181.0,234.0,379.0
1318,fraud,full_success,success,success,success,410.0,515.0,678.0,903.0
1319,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,753.0,753.0,753.0,753.0
1320,fraud,full_success,success,success,success,254.0,354.0,520.0,721.0
1321,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,478.0,478.0,478.0,478.0
1322,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,869.0,869.0,869.0,869.0
1323,fraud,full_success,success,success,success,104.0,139.0,216.0,258.0
1324,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,875.0,875.0,875.0,875.0
1325,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,466.0,466.0,466.0,466.0
1326,fraud,full_success,success,success,success,336.0,377.0,475.0,694.0
1327,fraud,full_success,success,success,success,341.0,425.0,552.0,815.0
1328,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,2271.0,2271.0,2271.0,2271.0
1329,fraud,full_success,success,success,success,175.0,242.0,362.0,538.0
1330,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 10，返回 11,skipped_due_to_D1_failure,skipped_due_to_previous_failure,955.0,955.0,955.0,955.0
1331,fraud,full_success,success,success,success,1970.0,2168.0,2679.0,2779.0
1332,fraud,full_success,success,success,success,409.0,559.0,819.0,907.0
1333,fraud,full_success,success,success,success,605.0,631.0,739.0,917.0
1334,fraud,full_success,success,success,success,121.0,185.0,256.0,339.0
1335,fraud,full_success,success,success,success,577.0,628.0,806.0,955.0
1336,fraud,partial_or_fallback,failed: 质量检查失败：第 2 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,439.0,439.0,439.0,439.0
1337,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：检测,skipped_due_to_D1_failure,skipped_due_to_previous_failure,549.0,549.0,549.0,549.0
1338,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,539.0,539.0,539.0,539.0
1339,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,488.0,488.0,488.0,488.0
1340,fraud,full_success,success,success,success,550.0,664.0,822.0,1136.0
1341,fraud,full_success,success,success,success,777.0,886.0,1196.0,1709.0
1342,fraud,full_success,success,success,success,203.0,263.0,347.0,512.0
1343,fraud,full_success,success,success,success,755.0,918.0,1098.0,1655.0
1344,fraud,full_success,success,success,success,376.0,493.0,702.0,971.0
1345,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,559.0,559.0,559.0,559.0
1346,fraud,full_success,success,success,success,130.0,193.0,307.0,379.0
1347,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：long_numbers,skipped_due_to_D1_failure,skipped_due_to_previous_failure,1457.0,1457.0,1457.0,1457.0
1348,fraud,full_success,success,success,success,564.0,843.0,960.0,1188.0
1349,fraud,full_success,success,success,success,263.0,369.0,517.0,731.0
1350,fraud,full_success,success,success,success,105.0,221.0,348.0,528.0
1351,fraud,full_success,success,success,success,350.0,483.0,597.0,792.0
1352,fraud,full_success,success,success,success,129.0,187.0,295.0,419.0
1353,fraud,partial_or_fallback,failed: 质量检查失败：第 1 个 left 发言出现元说明词：生成,skipped_due_to_D1_failure,skipped_due_to_previous_failure,619.0,619.0,619.0,619.0
1354,fraud,partial_or_fallback,failed: 质量检查失败：轮次数量不一致，原始 7，返回 6,skipped_due_to_D1_failure,skipped_due_to_previous_failure,693.0,693.0,693.0,693.0
1355,fraud,full_success,success,success,success,131.0,220.0,366.0,511.0
1356,fraud,partial_or_fallback,failed: 质量检查失败：第 0 个 left 发言新增真实可操作字段：phones,skipped_due_to_D1_failure,skipped_due_to_previous_failure,470.0,470.0,470.0,470.0
1357,fraud,full_success,success,success,success,543.0,613.0,794.0,912.0
1358,normal,unchanged,,,,,,,
1359,normal,unchanged,,,,,,,
1360,normal,unchanged,,,,,,,
1361,normal,unchanged,,,,,,,
1362,normal,unchanged,,,,,,,
1363,normal,unchanged,,,,,,,
1364,normal,unchanged,,,,,,,
1365,normal,unchanged,,,,,,,
1366,normal,unchanged,,,,,,,
1367,normal,unchanged,,,,,,,
1368,normal,unchanged,,,,,,,
1369,normal,unchanged,,,,,,,
1370,normal,unchanged,,,,,,,
1371,normal,unchanged,,,,,,,
1372,normal,unchanged,,,,,,,
1373,normal,unchanged,,,,,,,
1374,normal,unchanged,,,,,,,
1375,normal,unchanged,,,,,,,
1376,normal,unchanged,,,,,,,
1377,normal,unchanged,,,,,,,
1378,normal,unchanged,,,,,,,
1379,normal,unchanged,,,,,,,
1380,normal,unchanged,,,,,,,
1381,normal,unchanged,,,,,,,
1382,normal,unchanged,,,,,,,
1383,normal,unchanged,,,,,,,
1384,normal,unchanged,,,,,,,
1385,normal,unchanged,,,,,,,
1386,normal,unchanged,,,,,,,
1387,normal,unchanged,,,,,,,
1388,normal,unchanged,,,,,,,
1389,normal,unchanged,,,,,,,
1390,normal,unchanged,,,,,,,
1391,normal,unchanged,,,,,,,
1392,normal,unchanged,,,,,,,
1393,normal,unchanged,,,,,,,
1394,normal,unchanged,,,,,,,
1395,normal,unchanged,,,,,,,
1396,normal,unchanged,,,,,,,
1397,normal,unchanged,,,,,,,
1398,normal,unchanged,,,,,,,
1399,normal,unchanged,,,,,,,
1400,normal,unchanged,,,,,,,
1401,normal,unchanged,,,,,,,
1402,normal,unchanged,,,,,,,
1403,normal,unchanged,,,,,,,
1404,normal,unchanged,,,,,,,
1405,normal,unchanged,,,,,,,
1406,normal,unchanged,,,,,,,
1407,normal,unchanged,,,,,,,
1408,normal,unchanged,,,,,,,
1409,normal,unchanged,,,,,,,
1410,normal,unchanged,,,,,,,
1411,normal,unchanged,,,,,,,
1412,normal,unchanged,,,,,,,
1413,normal,unchanged,,,,,,,
1414,normal,unchanged,,,,,,,
1415,normal,unchanged,,,,,,,
1416,normal,unchanged,,,,,,,
1417,normal,unchanged,,,,,,,
1418,normal,unchanged,,,,,,,
1419,normal,unchanged,,,,,,,
1420,normal,unchanged,,,,,,,
1421,normal,unchanged,,,,,,,
1422,normal,unchanged,,,,,,,
1423,normal,unchanged,,,,,,,
1424,normal,unchanged,,,,,,,
1425,normal,unchanged,,,,,,,
1426,normal,unchanged,,,,,,,
1427,normal,unchanged,,,,,,,
1428,normal,unchanged,,,,,,,
1429,normal,unchanged,,,,,,,
1430,normal,unchanged,,,,,,,
1431,normal,unchanged,,,,,,,
1432,normal,unchanged,,,,,,,
1433,normal,unchanged,,,,,,,
1434,normal,unchanged,,,,,,,
1435,normal,unchanged,,,,,,,
1436,normal,unchanged,,,,,,,
1437,normal,unchanged,,,,,,,
1438,normal,unchanged,,,,,,,
1439,normal,unchanged,,,,,,,
1440,normal,unchanged,,,,,,,
1441,normal,unchanged,,,,,,,
1442,normal,unchanged,,,,,,,
1443,normal,unchanged,,,,,,,
1444,normal,unchanged,,,,,,,
1445,normal,unchanged,,,,,,,
1446,normal,unchanged,,,,,,,
1447,normal,unchanged,,,,,,,
1448,normal,unchanged,,,,,,,
1449,normal,unchanged,,,,,,,
1450,normal,unchanged,,,,,,,
1451,normal,unchanged,,,,,,,
1452,normal,unchanged,,,,,,,
1453,normal,unchanged,,,,,,,
1454,normal,unchanged,,,,,,,
1455,normal,unchanged,,,,,,,
1456,normal,unchanged,,,,,,,
1457,normal,unchanged,,,,,,,
1458,normal,unchanged,,,,,,,
1459,normal,unchanged,,,,,,,
1460,normal,unchanged,,,,,,,
1461,normal,unchanged,,,,,,,
1462,normal,unchanged,,,,,,,
1463,normal,unchanged,,,,,,,
1464,normal,unchanged,,,,,,,
1465,normal,unchanged,,,,,,,
1466,normal,unchanged,,,,,,,
1467,normal,unchanged,,,,,,,
1468,normal,unchanged,,,,,,,
1469,normal,unchanged,,,,,,,
1470,normal,unchanged,,,,,,,
1471,normal,unchanged,,,,,,,
1472,normal,unchanged,,,,,,,
1473,normal,unchanged,,,,,,,
1474,normal,unchanged,,,,,,,
1475,normal,unchanged,,,,,,,
1476,normal,unchanged,,,,,,,
1477,normal,unchanged,,,,,,,
1478,normal,unchanged,,,,,,,
1479,normal,unchanged,,,,,,,
1480,normal,unchanged,,,,,,,
1481,normal,unchanged,,,,,,,
1482,normal,unchanged,,,,,,,
1483,normal,unchanged,,,,,,,
1484,normal,unchanged,,,,,,,
1485,normal,unchanged,,,,,,,
1486,normal,unchanged,,,,,,,
1487,normal,unchanged,,,,,,,
1488,normal,unchanged,,,,,,,
1489,normal,unchanged,,,,,,,
1490,normal,unchanged,,,,,,,
1491,normal,unchanged,,,,,,,
1492,normal,unchanged,,,,,,,
1493,normal,unchanged,,,,,,,
1494,normal,unchanged,,,,,,,
1495,normal,unchanged,,,,,,,
1496,normal,unchanged,,,,,,,
1497,normal,unchanged,,,,,,,
1498,normal,unchanged,,,,,,,
1499,normal,unchanged,,,,,,,
1500,normal,unchanged,,,,,,,
1501,normal,unchanged,,,,,,,
1502,normal,unchanged,,,,,,,
1503,normal,unchanged,,,,,,,
1504,normal,unchanged,,,,,,,
1505,normal,unchanged,,,,,,,
1506,normal,unchanged,,,,,,,
1507,normal,unchanged,,,,,,,
1508,normal,unchanged,,,,,,,
1509,normal,unchanged,,,,,,,
1510,normal,unchanged,,,,,,,
1511,normal,unchanged,,,,,,,
1512,normal,unchanged,,,,,,,
1513,normal,unchanged,,,,,,,
1514,normal,unchanged,,,,,,,
1515,normal,unchanged,,,,,,,
1516,normal,unchanged,,,,,,,
1517,normal,unchanged,,,,,,,
1518,normal,unchanged,,,,,,,
1519,normal,unchanged,,,,,,,
1520,normal,unchanged,,,,,,,
1521,normal,unchanged,,,,,,,
1522,normal,unchanged,,,,,,,
1523,normal,unchanged,,,,,,,
1524,normal,unchanged,,,,,,,
1525,normal,unchanged,,,,,,,
1526,normal,unchanged,,,,,,,
1527,normal,unchanged,,,,,,,
1528,normal,unchanged,,,,,,,
1529,normal,unchanged,,,,,,,
1530,normal,unchanged,,,,,,,
1531,normal,unchanged,,,,,,,
1532,normal,unchanged,,,,,,,
1533,normal,unchanged,,,,,,,
1534,normal,unchanged,,,,,,,
1535,normal,unchanged,,,,,,,
1536,normal,unchanged,,,,,,,
1537,normal,unchanged,,,,,,,
1538,normal,unchanged,,,,,,,
1539,normal,unchanged,,,,,,,
1540,normal,unchanged,,,,,,,
1541,normal,unchanged,,,,,,,
1542,normal,unchanged,,,,,,,
1543,normal,unchanged,,,,,,,
1544,normal,unchanged,,,,,,,
1545,normal,unchanged,,,,,,,
1546,normal,unchanged,,,,,,,
1547,normal,unchanged,,,,,,,
1548,normal,unchanged,,,,,,,
1549,normal,unchanged,,,,,,,
1550,normal,unchanged,,,,,,,
1551,normal,unchanged,,,,,,,
1552,normal,unchanged,,,,,,,
1553,normal,unchanged,,,,,,,
1554,normal,unchanged,,,,,,,
1555,normal,unchanged,,,,,,,
1556,normal,unchanged,,,,,,,
1557,normal,unchanged,,,,,,,
1558,normal,unchanged,,,,,,,
1559,normal,unchanged,,,,,,,
1560,normal,unchanged,,,,,,,
1561,normal,unchanged,,,,,,,
1562,normal,unchanged,,,,,,,
1563,normal,unchanged,,,,,,,
1564,normal,unchanged,,,,,,,
1565,normal,unchanged,,,,,,,
1566,normal,unchanged,,,,,,,
1567,normal,unchanged,,,,,,,
1568,normal,unchanged,,,,,,,
1569,normal,unchanged,,,,,,,
1570,normal,unchanged,,,,,,,
1571,normal,unchanged,,,,,,,
1572,normal,unchanged,,,,,,,
1573,normal,unchanged,,,,,,,
1574,normal,unchanged,,,,,,,
1575,normal,unchanged,,,,,,,
1576,normal,unchanged,,,,,,,
1577,normal,unchanged,,,,,,,
1578,normal,unchanged,,,,,,,
1579,normal,unchanged,,,,,,,
1580,normal,unchanged,,,,,,,
1581,normal,unchanged,,,,,,,
1582,normal,unchanged,,,,,,,
1583,normal,unchanged,,,,,,,
1584,normal,unchanged,,,,,,,
1585,normal,unchanged,,,,,,,
1586,normal,unchanged,,,,,,,
1587,normal,unchanged,,,,,,,
1588,normal,unchanged,,,,,,,
1589,normal,unchanged,,,,,,,
1590,normal,unchanged,,,,,,,
1591,normal,unchanged,,,,,,,
1592,normal,unchanged,,,,,,,
1593,normal,unchanged,,,,,,,
1594,normal,unchanged,,,,,,,
1595,normal,unchanged,,,,,,,
1596,normal,unchanged,,,,,,,
1597,normal,unchanged,,,,,,,
1598,normal,unchanged,,,,,,,
1599,normal,unchanged,,,,,,,
1600,normal,unchanged,,,,,,,
1601,normal,unchanged,,,,,,,
1602,normal,unchanged,,,,,,,
1603,normal,unchanged,,,,,,,
1604,normal,unchanged,,,,,,,
1605,normal,unchanged,,,,,,,
1606,normal,unchanged,,,,,,,
1607,normal,unchanged,,,,,,,
1608,normal,unchanged,,,,,,,
1609,normal,unchanged,,,,,,,
1610,normal,unchanged,,,,,,,
1611,normal,unchanged,,,,,,,
1612,normal,unchanged,,,,,,,
1613,normal,unchanged,,,,,,,
1614,normal,unchanged,,,,,,,
1615,normal,unchanged,,,,,,,
1616,normal,unchanged,,,,,,,
1617,normal,unchanged,,,,,,,
1618,normal,unchanged,,,,,,,
1619,normal,unchanged,,,,,,,
1620,normal,unchanged,,,,,,,
1621,normal,unchanged,,,,,,,
1622,normal,unchanged,,,,,,,
1623,normal,unchanged,,,,,,,
1624,normal,unchanged,,,,,,,
1625,normal,unchanged,,,,,,,
1626,normal,unchanged,,,,,,,
1627,normal,unchanged,,,,,,,
1628,normal,unchanged,,,,,,,
1629,normal,unchanged,,,,,,,
1630,normal,unchanged,,,,,,,
1631,normal,unchanged,,,,,,,
1632,normal,unchanged,,,,,,,
1633,normal,unchanged,,,,,,,
1634,normal,unchanged,,,,,,,
1635,normal,unchanged,,,,,,,
1636,normal,unchanged,,,,,,,
1637,normal,unchanged,,,,,,,
1638,normal,unchanged,,,,,,,
1639,normal,unchanged,,,,,,,
1640,normal,unchanged,,,,,,,
1641,normal,unchanged,,,,,,,
1642,normal,unchanged,,,,,,,
1643,normal,unchanged,,,,,,,
1644,normal,unchanged,,,,,,,
1645,normal,unchanged,,,,,,,
1646,normal,unchanged,,,,,,,
1647,normal,unchanged,,,,,,,
1648,normal,unchanged,,,,,,,
1649,normal,unchanged,,,,,,,
1650,normal,unchanged,,,,,,,
1651,normal,unchanged,,,,,,,
1652,normal,unchanged,,,,,,,
1653,normal,unchanged,,,,,,,
1654,normal,unchanged,,,,,,,
1655,normal,unchanged,,,,,,,
1656,normal,unchanged,,,,,,,
1657,normal,unchanged,,,,,,,
1658,normal,unchanged,,,,,,,
1659,normal,unchanged,,,,,,,
1660,normal,unchanged,,,,,,,
1661,normal,unchanged,,,,,,,
1662,normal,unchanged,,,,,,,
1663,normal,unchanged,,,,,,,
1664,normal,unchanged,,,,,,,
1665,normal,unchanged,,,,,,,
1666,normal,unchanged,,,,,,,
1667,normal,unchanged,,,,,,,
1668,normal,unchanged,,,,,,,
1669,normal,unchanged,,,,,,,
1670,normal,unchanged,,,,,,,
1671,normal,unchanged,,,,,,,
1672,normal,unchanged,,,,,,,
1673,normal,unchanged,,,,,,,
1674,normal,unchanged,,,,,,,
1675,normal,unchanged,,,,,,,
1676,normal,unchanged,,,,,,,
1677,normal,unchanged,,,,,,,
1678,normal,unchanged,,,,,,,
1679,normal,unchanged,,,,,,,
1680,normal,unchanged,,,,,,,
1681,normal,unchanged,,,,,,,
1682,normal,unchanged,,,,,,,
1683,normal,unchanged,,,,,,,
1684,normal,unchanged,,,,,,,
1685,normal,unchanged,,,,,,,
1686,normal,unchanged,,,,,,,
1687,normal,unchanged,,,,,,,
1688,normal,unchanged,,,,,,,
1689,normal,unchanged,,,,,,,
1690,normal,unchanged,,,,,,,
1691,normal,unchanged,,,,,,,
1692,normal,unchanged,,,,,,,
1693,normal,unchanged,,,,,,,
